title,man,description
Нервохель®,Biologische Heilmittel Heel (DEU),
НО-ШПА®,CHINOIN Pharmaceutical and Chemical Works Private (HUN),"◊ таб. 40 мг: 20, 60 или 100 шт."
НО-ШПА®,CHINOIN Pharmaceutical and Chemical Works Private (HUN),р-р д/в/в и в/м введения 40 мг/2 мл: амп. 5 или 25 шт.
НО-ШПА® ФОРТЕ,CHINOIN Pharmaceutical and Chemical Works Private (HUN),таб. 80 мг: 20 шт.
НО-ШПАЛГИН®,CHINOIN Pharmaceutical and Chemical Works Private (HUN),◊ таб. 500 мг+40 мг+8 мг: 12 шт.
НОБЕН®,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),капс. 30 мг: 30 шт.
НоваРинг®,ORGANON (NID),кольцо вагинальное 2.7 мг+11.7 мг: пак. 1 или 3 шт.
НОВИГАН®,DR. REDDY`S LABORATORIES (IND),"таб., покр. оболочкой, 400 мг+5 мг+100 мкг: 20, 100 или 200 шт."
НОВИНЕТ®,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 20 мкг+150 мкг: 21 или 63 шт."
НОВИТРОПАН,CTS Chemical Industries (ISR),"таб. 5 мг: 10, 30 или 250 шт."
НОВО-ПАССИТ®,IVAX Pharmaceuticals (CS),"◊ таб., покр. оболочкой: 10, 30, 60 или 100 шт."
НОВО-ПАССИТ®,IVAX Pharmaceuticals (CS),"◊ р-р д/приема внутрь: саше 5 мл или 10 мл, фл. 100 мл, 200 мл или 450 мл"
НОВОКАИН,БИОСИНТЕЗ (RUS),"р-р д/инъекц. 0.25%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,БИОСИНТЕЗ (RUS),"р-р д/инъекц. 0.5%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,БИОСИНТЕЗ (RUS),"р-р д/инъекц. 1%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,БИОСИНТЕЗ (RUS),"р-р д/инъекц. 2%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,Новосибхимфарм (RUS),р-р д/инъекц. 0.5% (25 мг/5 мл): амп. 10 шт.
НОВОКАИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),"р-р д/инъекц. 0.5%: амп. 1 мл, 2 мл или 5 мл 10 шт."
НОВОКАИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),"р-р д/инъекц. 1%: амп. 1 мл, 2 мл или 5 мл 10 шт."
НОВОКАИН,ФАРМСТАНДАРТ-УФИМСКИЙ ВИТАМИННЫЙ ЗАВОД (RUS),"р-р д/инъекц. 2%: амп. 1 мл, 2 мл или 5 мл 10 шт."
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),"р-р д/инъекц. 0.25%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),"р-р д/инъекц. 0.5%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),"р-р д/инъекц. 1%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),"р-р д/инъекц. 2%: амп. 1 мл, 2 мл, 5 мл или 10 мл 10 шт."
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),р-р д/инф. 0.25% (500 мг/200 мл): фл.
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),р-р д/инф. 0.25% (1 г/400 мл): фл.
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),р-р д/инф. 0.5% (1 г/200 мл): фл.
НОВОКАИН,ДАЛЬХИМФАРМ (RUS),р-р д/инф. 0.5% (2 г/400 мл): фл.
НОВОКАИН,БИОХИМИК (RUS),р-р д/инъекц. 0.25% (1 г/400 мл): фл.
НОВОКАИН,БИОХИМИК (RUS),р-р д/инъекц. 0.25% (500 мг/200 мл): фл.
